Date,Category,Assets,Nonfinancial assets,Real estate,Consumer durables,Financial assets,Deposits,Money market fund shares,Debt securities,U.S. government and municipal securities,Corporate and foreign bonds,Loans (Assets),Other loans and advances (Assets),Mortgages,Corporate equities and mutual fund shares,Life insurance reserves,Annuities,DC pension entitlements,DB pension entitlements,Miscellaneous other equity,Miscellaneous assets,Liabilities,Loans (Liabilities),Home mortgages,Consumer credit,Depository institutions loans n.e.c.,Other loans and advances (Liabilities),Deferred and unpaid life insurance premiums,Net worth,Household count
2006:Q3,BabyBoom,36520232,13127659,11240106,1887553,23392572,2158406,559976,845753,632868,212886,358792,312391,46401,5530323,510480,977271,2560174,5540411,4028804,322182,6316502,6305368,5040102,1054350,10201,200715,11134,30203730,44216140
2006:Q3,GenX,9749159,5693354,4739443,953911,4055805,630058,68806,93360,73040,20319,65182,63742,1440,873267,167375,100186,468008,454936,987325,147304,4250069,4246272,3333170,889390,3602,20111,3797,5499090,32503840
2006:Q3,Millennial,507810,320106,215034,105072,187704,40279,3422,7864,1908,5956,259,0,259,15153,9314,369,5659,2621,91562,11202,222879,222698,103836,118508,243,111,181,284931,7037235
2006:Q4,Silent,28861399,9087542,7788022,1299519,19773857,2478282,731103,1064243,825771,238472,519962,462720,57242,6012206,430256,221733,872738,3951925,3212651,278760,1889542,1881011,1279346,348458,12672,240534,8531,26971857,31127240
2006:Q4,BabyBoom,37458042,13161936,11260838,1901098,24296106,2233363,607275,783962,573491,210471,360245,313997,46248,5960565,527520,1006270,2676399,5708329,4104098,328079,6401669,6390424,5077460,1068197,19400,225368,11245,31056373,44232363
2006:Q4,GenX,10222153,5823214,4838964,984251,4398939,646197,84143,94744,74478,20266,71490,69329,2160,1037841,179384,110081,522784,489991,1010015,152268,4369874,4365949,3429868,908218,7812,20051,3926,5852279,32667690
2006:Q4,Millennial,552866,336734,223343,113391,216132,44184,3507,10730,3876,6853,184,0,184,25853,9295,476,7904,2615,99115,12269,246239,246043,112670,131843,652,878,196,306627,7423572
2007:Q1,Silent,28915195,8955893,7677972,1277921,19959303,2496430,746433,1089600,834396,255204,509997,457254,52742,6230199,427791,217522,878749,3888651,3194450,279482,1894769,1886236,1293180,338752,8674,245630,8533,27020427,30834961
2007:Q1,BabyBoom,38106552,13016429,11099638,1916791,25090123,2366018,633182,836931,607390,229541,381610,335421,46189,6259228,535682,1018648,2738080,5862382,4128912,329451,6395895,6384411,5095487,1054609,15235,219080,11484,31710657,44234822
2007:Q1,GenX,10514280,5885430,4861984,1023446,4628850,698453,91172,102435,79694,22741,75321,72564,2757,1139625,186397,115231,527810,524773,1012960,154674,4503319,4499108,3567179,904768,5928,21234,4211,6010960,32820210
2007:Q1,Millennial,588262,352181,225706,126474,236081,53412,3455,10378,3914,6464,126,0,126,32781,9811,463,7566,2928,102208,12953,284826,284621,141409,142042,522,648,205,303436,7812577
2007:Q2,Silent,28833222,8866010,7601597,1264413,19967212,2461312,764831,1017637,812862,204775,500481,452556,47924,6365028,428795,210466,896303,3819575,3215836,286949,1913768,1905358,1305332,337712,7692,254621,8410,26919454,30536079
2007:Q2,BabyBoom,38717291,12935057,11003332,1931725,25782234,2400359,664707,814349,611682,202667,439179,393405,45774,6459637,550410,1056815,2855934,6002817,4199916,338112,6492707,6481163,5140953,1066157,15538,258516,11544,32224584,44220428
2007:Q2,GenX,10845772,5983201,4925091,1058110,4862571,688811,100737,103247,83420,19827,74302,70902,3400,1194519,197244,128065,585926,593913,1034493,161314,4640007,4635720,3690741,918209,6170,20599,4288,6205764,32962115
2007:Q2,Millennial,625107,363121,225748,137373,261986,54200,3389,13246,4563,8683,2217,2173,43,36541,9873,661,10244,7320,109895,14402,315931,315709,158167,154888,598,2055,222,309176,8203612
2007:Q3,Silent,28929330,8744005,7490763,1253242,20185325,2439201,829924,1241575,890466,351109,491489,447339,44150,6394357,426030,205506,903366,3751038,3212494,290345,1926800,1918407,1314215,338083,10049,256059,8394,27002530,30231391
2007:Q3,BabyBoom,39385247,12858257,10916105,1942152,26526991,2461429,767280,1031960,723530,308429,464698,418980,45719,6528879,557929,1076194,2924981,6129627,4241557,342455,6534011,6522257,5202125,1086050,23148,210934,11754,32851237,44186093
2007:Q3,GenX,11071859,6037204,4950491,1086713,5034655,695875,140247,125956,92851,33104,77241,73389,3851,1184236,204114,135532,599203,661881,1044825,165546,4786814,4782265,3794133,954481,10182,23469,4549,6285046,33094122
2007:Q3,Millennial,630433,363304,217469,145835,267129,57451,3700,3583,2716,867,3080,3080,0,35093,10399,719,10396,12319,114911,15479,340781,340549,162199,176938,1136,276,232,289652,8596039
2007:Q4,Silent,28346452,8580600,7339968,1240632,19765852,2473462,875610,1254992,890112,364880,483455,440438,43017,6027958,419493,205948,867242,3740637,3120131,296925,1912917,1904702,1314508,333958,11841,244396,8214,26433535,29921749
2007:Q4,BabyBoom,39457100,12778520,10808708,1969811,26678580,2558143,855177,1051150,731391,319760,589612,546199,43413,6296490,569547,1073357,2902397,6222451,4210468,349789,6610011,6598122,5236963,1102768,26496,231895,11888,32847089,44130018
2007:Q4,GenX,10952315,5956977,4853311,1103666,4995338,741521,172165,132899,95736,37163,63512,59140,4372,1076184,205590,135984,587127,686164,1025224,168968,4869905,4865332,3845568,982769,10974,26020,4573,6082410,33216960
2007:Q4,Millennial,687668,402704,242025,160679,284964,68182,4375,4298,4298,0,9033,9001,32,27880,11653,881,10434,17537,113506,17186,372537,372284,180095,189982,1270,937,253,315131,8989454
2008:Q1,Silent,27438957,8304090,7064735,1239355,19134868,2509990,937858,1275829,898335,377495,486523,444268,42256,5555763,408881,210711,814545,3728081,2905557,301130,1891113,1882747,1311766,321117,14200,235664,8366,25547844,29608217
2008:Q1,BabyBoom,38950625,12540075,10542603,1997473,26410550,2659953,964142,1079362,749106,330256,704551,663107,41444,5920779,573174,1033995,2793250,6299286,4027470,354589,6665685,6653193,5243261,1091262,30887,287784,12493,32284940,44055579
2008:Q1,GenX,10560228,5820845,4706095,1114749,4739383,791188,211913,140374,99097,41277,53417,48644,4773,891639,202565,125383,496277,709865,945766,170995,4924206,4919051,3889770,989985,12210,27086,5155,5636022,33331411
2008:Q1,Millennial,692199,416545,244744,171801,275654,80243,5229,5714,5714,0,14715,14631,84,13070,13577,709,5293,23581,94824,18701,409827,409575,205326,199644,1473,3132,252,282372,9384393
2008:Q2,Silent,26737974,8037227,6797488,1239738,18700747,2472477,905729,1323728,966044,357684,474422,426790,47632,5275003,403267,212923,785872,3717695,2826060,303570,1853912,1845625,1302253,314100,10801,218472,8287,24884062,29291913
2008:Q2,BabyBoom,38725661,12362130,10345177,2016952,26363532,2615711,937680,1159959,838674,321284,709063,666007,43057,5784000,586079,1018500,2796552,6396715,4001797,357475,6490028,6477269,5111015,1098065,23905,244283,12759,32235633,43967441
2008:Q2,GenX,10380539,5725377,4611032,1114346,4655162,746544,197871,148361,105814,42547,53001,48697,4304,834253,204962,121890,511302,734497,930532,171948,4989310,4983964,3941035,1002489,7926,32514,5346,5391229,33438273
2008:Q2,Millennial,700111,423552,245847,177706,276559,76696,5246,5294,5294,0,14817,14342,474,9040,14853,761,6941,29311,93533,20067,493115,492849,284980,205799,915,1155,266,206996,9781621
2008:Q3,Silent,25804610,7802305,6574631,1227674,18002305,2497995,897536,1430509,1032659,397851,466087,412016,54070,4657558,394556,216826,729382,3704849,2697718,309290,1834288,1826221,1287923,304192,20051,214056,8068,23970322,28973956
2008:Q3,BabyBoom,38015791,12169640,10132709,2036931,25846151,2697117,944843,1280827,932404,348423,722103,677069,45035,5207610,592874,991420,2657182,6475517,3912444,364215,6653686,6640869,5156996,1095204,41464,347206,12817,31362104,43870273
2008:Q3,GenX,9867900,5599097,4476167,1122930,4268803,783880,197354,161728,112226,49502,51616,48009,3608,532791,203863,114639,398801,758392,890553,175186,4978801,4973501,3903683,1023083,15324,31412,5300,4889099,33538343
2008:Q3,Millennial,721055,448103,257905,190198,272952,87414,5483,4599,4599,0,15513,14521,991,0,16693,692,0,36019,84572,21967,492617,492326,263240,221335,2025,5726,291,228438,10181908
2008:Q4,Silent,24629354,7566190,6366662,1199528,17063164,2546332,968966,1562955,1153763,409192,405828,349298,56530,3799676,383950,228176,650646,3687983,2513978,314674,1778471,1770176,1270158,294427,20777,184814,8295,22850883,28655466
2008:Q4,BabyBoom,36715273,11970903,9928518,2042385,24744370,2825170,1064933,1468144,1109862,358282,519686,474738,44948,4307152,595848,913356,2405902,6523453,3749971,370755,6455301,6441781,5149140,1089922,42705,160014,13520,30259972,43768739
2008:Q4,GenX,9061541,5445603,4323159,1122444,3615938,852006,241183,173907,119978,53929,70674,67140,3534,0,200516,90612,205787,780977,821945,178330,4956708,4950706,3862325,1029615,14594,44171,6002,4104833,33632418
2008:Q4,Millennial,746226,479176,277287,201889,267050,104442,6533,497,497,0,2351,1056,1295,0,18965,11,0,44240,66078,23934,490513,490229,258443,229825,1961,0,284,255712,10586021
2009:Q1,Silent,23735269,7329271,6153141,1176130,16405997,2520581,951810,1696878,1190304,506574,381961,321380,60581,3314780,377879,229838,610903,3667132,2340012,314222,1732083,1724081,1259929,277120,16778,170255,8002,22003186,28337559
2009:Q1,BabyBoom,35970308,11776603,9729438,2047164,24193705,2805786,1058926,1591115,1174162,416953,474980,429356,45624,3902484,607323,910135,2337054,6541525,3593748,370629,6448631,6435168,5198837,1055264,35250,145817,13463,29521677,43667507
2009:Q1,GenX,8832730,5310215,4192491,1117724,3522515,823665,235603,191902,124738,67164,74840,71660,3180,0,202168,90292,167617,802235,756680,177513,4922645,4916817,3846162,1011594,10039,49023,5828,3910085,33721294
2009:Q1,Millennial,763681,503280,292243,211037,260402,103924,6714,497,497,0,1744,0,1744,0,20578,181,0,54088,47558,25117,477412,477096,241660,234163,1273,0,316,286269,10994727
2009:Q2,Silent,23489895,7089872,5926273,1163599,16400023,2507617,904768,1519487,1017054,502433,373155,308630,64525,3775725,375104,221844,623062,3652491,2131470,315301,1698483,1691056,1246354,266273,20305,158123,7427,21791412,28021355
2009:Q2,BabyBoom,36498474,11636093,9579685,2056408,24862381,2812441,1009929,1358215,939679,418536,501887,455657,46229,4691221,624998,970317,2520198,6612580,3388187,372410,6402580,6389589,5134743,1043565,41823,169458,12991,30095894,43571244
2009:Q2,GenX,9163186,5247246,4136022,1111224,3915940,811937,213403,191995,121392,70603,71022,68194,2828,307080,207493,111304,325745,825743,672444,177774,4921538,4916376,3849353,1003576,11732,51714,5162,4241648,33805768
2009:Q2,Millennial,780859,520090,302806,217284,260769,106472,6564,11710,11710,0,2228,0,2228,0,21673,1218,0,62528,21790,26585,518526,518152,281123,235459,1570,0,374,262332,11408795
2009:Q3,Silent,23587093,6883024,5732812,1150212,16704069,2492461,844245,1568669,1117684,450985,366805,298566,68238,4200669,372937,212731,634952,3638234,2054516,317851,1665011,1657845,1230365,256382,24686,146411,7166,21922081,27707973
2009:Q3,BabyBoom,37539156,11557018,9495178,2061840,25982138,2815186,941097,1480891,1087732,393159,532075,485346,46729,5418226,643803,1033993,2709275,6688723,3342755,376115,6435030,6422057,5139605,1036638,49800,196014,12974,31104126,43484616
2009:Q3,GenX,9707172,5191771,4093095,1098676,4515402,797025,183746,198905,129987,68918,67139,64637,2502,739651,213460,134117,498961,849415,653860,179124,4901044,4896021,3811229,1016570,14008,54214,5023,4806128,33886638
2009:Q3,Millennial,821860,536861,316322,220539,284999,108349,6231,9626,9626,0,2736,0,2736,6279,22702,2418,9893,71295,17104,28366,523756,523347,272228,249120,1999,0,409,298103,11828992
2009:Q4,Silent,23212370,6745843,5613118,1132725,16466527,2528330,809285,1468974,1093450,375524,357802,285785,72017,4195012,369345,206501,624077,3620933,1963429,322838,1631076,1624644,1215419,246170,27320,135735,6432,21581294,27398530
2009:Q4,BabyBoom,37812430,11508839,9427913,2080927,26303591,2923790,908519,1414885,1063983,350902,545479,498221,47258,5591211,659894,1076251,2781934,6742644,3275971,383013,6405913,6393646,5079004,1028755,54599,231288,12267,31406517,43412289
2009:Q4,GenX,9893562,5135318,4026425,1108894,4758243,851684,168356,196101,132395,63706,64948,62798,2150,852595,217731,150132,575104,871998,627270,182325,4900791,4896767,3803533,1022233,14821,56180,4025,4992771,33964699
2009:Q4,Millennial,922163,587400,349812,237588,334763,124943,6159,13394,13394,0,3294,0,3294,20692,24054,3427,17077,81538,9521,30667,569341,568848,308797,257859,2192,0,493,352821,12256086
2010:Q1,Silent,23177744,6617479,5504149,1113330,16560265,2509948,734199,1580263,1144564,435699,349176,274404,74772,4297249,363022,201680,614649,3620769,1971242,318068,1601138,1594268,1192528,230857,46038,124845,6870,21576606,27094146
2010:Q1,BabyBoom,38561262,11533040,9444215,2088825,27028222,2922169,817794,1540876,1149010,391866,559785,512382,47404,5898559,670766,1107906,2861909,6934216,3336060,378183,6338420,6325155,4978127,999982,85084,261962,13265,32222842,43358931
2010:Q1,GenX,10120481,5084782,3982391,1102391,5035699,832338,131220,213111,138547,74564,62890,60905,1985,1028040,218747,162787,657089,900680,650492,178305,4855692,4850571,3758180,1003929,30157,58305,5120,5264790,34040749
2010:Q1,Millennial,1014762,630028,383771,246257,384734,126216,5578,13530,13530,0,3794,0,3794,43036,26022,4369,25222,86601,19085,31281,611461,610998,346625,258289,5424,660,463,403301,12690845
2010:Q2,Silent,22631242,6485071,5396478,1088594,16146171,2492498,692823,1628592,1236194,392399,341722,265490,76231,3875608,351456,203196,572911,3615710,2055401,316254,1565690,1558769,1175403,221271,48837,113258,6921,21065552,26795938
2010:Q2,BabyBoom,38567082,11547202,9453698,2093504,27019880,2923273,775267,1671222,1302190,369031,578916,531813,47103,5528532,671485,1100238,2762191,7131395,3500262,377100,6255140,6241432,4874162,993871,90010,283389,13708,32311943,43329208
2010:Q2,GenX,9870103,5059210,3965681,1093529,4810893,813590,112939,218846,146090,72756,60763,58697,2065,860592,213470,161813,580039,900197,712249,176395,4851597,4846083,3751987,1002371,30848,60876,5514,5018507,34115585
2010:Q2,Millennial,1054951,674074,418790,255284,380878,127517,5371,10816,10816,0,4192,0,4192,25928,29201,4770,19813,78309,42525,32437,680211,679739,411304,260940,5744,1750,472,374740,13134036
2010:Q3,Silent,22789034,6388202,5316748,1071454,16400831,2497255,683973,1556358,1267526,288832,336271,258345,77926,4194151,350608,192916,577421,3617624,2078701,315554,1523020,1516957,1156870,213084,45631,101372,6063,21266014,26505026
2010:Q3,BabyBoom,39777095,11519119,9416163,2102956,28257976,2972295,779463,1668540,1366586,301954,601422,554469,46953,6112980,693277,1162979,2917536,7385163,3586732,377589,6210948,6198144,4818423,994497,86043,299180,12804,33566148,43327787
2010:Q3,GenX,10313415,4989382,3905565,1083817,5324033,825510,112137,212599,151187,61412,58409,56311,2097,1164570,220624,185656,724668,902113,742479,175270,4830592,4826321,3716427,1020380,25716,63799,4270,5482823,34190003
2010:Q3,Millennial,1167682,714252,452114,262138,453430,135877,5560,14211,11684,2527,5566,928,4638,65181,30247,6359,34222,66971,55401,33835,723653,723075,440035,275765,4731,2544,578,444028,13586428
2010:Q4,Silent,22984466,6243186,5187764,1055422,16741281,2483251,718372,1631835,1172436,459399,354065,279007,75059,4496455,358685,177480,586499,3565044,2055511,314083,1489060,1482395,1112892,221028,43510,104965,6665,21495406,26222241
2010:Q4,BabyBoom,40519784,11359386,9260650,2098736,29160398,2941823,859337,1619316,1205181,414136,598112,550662,47450,6550730,684268,1221306,3039291,7639993,3626513,379708,6180320,6167009,4725466,1039824,89153,312567,13310,34339465,43357775
2010:Q4,GenX,10906969,5009227,3905309,1103918,5897742,832479,139006,235528,152223,83305,64785,61436,3349,1396068,233555,204212,844144,940981,828651,178332,4842684,4837354,3672659,1075218,26813,62664,5330,6064285,34264512
2010:Q4,Millennial,1246637,744846,467419,277427,501790,137222,6727,18426,18426,0,6225,1990,4235,89735,31583,7560,45019,65775,58025,35495,766970,766407,446880,310741,5300,3486,563,479667,14048591
2011:Q1,Silent,22974001,6112988,5061608,1051380,16861013,2513483,689533,1593663,1181015,412648,367811,293210,74601,4751646,368275,169749,589034,3497566,2007905,312349,1449495,1442658,1080474,213632,38592,109959,6838,21524506,25947269
2011:Q1,BabyBoom,40955469,11160259,9057757,2102502,29795210,3008348,846184,1592308,1208335,383974,579329,530536,48794,6937819,679143,1234083,3128449,7773507,3634371,381667,6087550,6074356,4626578,1019529,87415,340835,13194,34867918,43416038
2011:Q1,GenX,11421930,5024933,3900609,1124324,6396997,904864,131958,233034,157564,75470,71707,67603,4105,1603129,248503,206510,937862,973992,904286,181152,4864817,4859203,3706651,1066768,25040,60744,5614,6557113,34338466
2011:Q1,Millennial,1316313,760045,469988,290057,556268,154618,7052,18453,18453,0,5696,1593,4103,112521,32586,8027,53935,70402,55836,37143,846052,845456,506423,328379,5190,5463,596,470261,14520307
2011:Q2,Silent,22824553,6036091,4997385,1038705,16788462,2533037,669281,1670905,1175595,495310,389426,315664,73762,4703322,377149,161197,577501,3429491,1966622,310531,1411036,1404006,1047266,212823,32210,111707,7030,21413516,25679509
2011:Q2,BabyBoom,41091796,11048577,8941416,2107160,30043220,3053796,844550,1627902,1191465,436437,596219,546298,49921,6923051,673340,1253339,3137270,7897782,3652315,383656,6023572,6010449,4566781,1023877,81866,337925,13123,35068224,43497883
2011:Q2,GenX,11740871,5101416,3949235,1152182,6639454,963399,129190,246579,162040,84539,76196,71319,4877,1618682,262800,210890,956160,1006344,985348,183865,4872431,4866489,3714265,1069988,21452,60784,5942,6868440,34410932
2011:Q2,Millennial,1384344,802054,491028,311026,582290,169236,7485,19312,19312,0,7847,3914,3933,111027,33759,8620,55669,75834,54689,38813,889314,888686,532356,346389,4593,5347,628,495030,15001162
2011:Q3,Silent,22105071,5941141,4896763,1044378,16163930,2554789,648929,1836963,1283279,553684,401066,326947,74120,4032573,383464,160726,534293,3355572,1942015,313540,1376427,1369602,1014920,211063,31459,112160,6825,20728644,25418359
2011:Q3,BabyBoom,40286012,10990316,8878784,2111532,29295696,3106240,841668,1819306,1346104,473202,578038,526490,51548,6054684,662792,1221680,2953513,7970623,3694976,392175,5947061,5934650,4496508,1027887,87581,322675,12411,34338951,43598619
2011:Q3,GenX,11458411,5184136,4022995,1161142,6274274,1027190,126126,263752,173514,90237,82655,77213,5442,1213447,274161,197059,785825,1036045,1077565,190450,4904969,4899444,3727235,1086920,23745,61543,5526,6553442,34480976
2011:Q3,Millennial,1334217,806472,492895,313577,527746,185828,7907,12203,12203,0,7202,3304,3898,50063,35577,8291,37649,84220,57122,41684,956575,955864,569730,376304,5507,4322,711,377642,15490741
2011:Q4,Silent,22176076,5858330,4828109,1030221,16317746,2576661,646425,1838541,1283172,555369,401413,327940,73473,4232997,395362,149337,538466,3291899,1928132,318513,1344453,1337562,983622,211298,31012,111631,6891,20831623,25163219
2011:Q4,BabyBoom,40864713,10865767,8756307,2109460,29998946,3160926,864755,1812523,1336566,475957,526523,473843,52680,6373554,664616,1261088,3058540,8118686,3754167,403569,5901428,5889294,4459505,1037797,94697,297295,12134,34963285,43713551
2011:Q4,GenX,12024053,5206011,4028891,1177119,6818043,1093134,131835,267863,178843,89020,90855,84737,6118,1392931,292543,208288,895000,1069047,1177890,198655,4926533,4920919,3728963,1102205,26852,62898,5614,7097521,34547663
2011:Q4,Millennial,1428731,840514,512660,327854,588217,203688,8601,12652,12652,0,3753,0,3753,69114,36014,9277,48480,89194,62274,45171,997735,996971,582849,404925,6727,2470,764,430996,15988629
2012:Q1,Silent,22366491,5776434,4763181,1013254,16590056,2582844,615744,1815891,1214014,601876,410062,339934,70128,4669018,400172,132883,549471,3231061,1869177,313734,1304807,1297430,950292,204968,26790,115381,7377,21061684,24913488
2012:Q1,BabyBoom,41661936,10723357,8611289,2112068,30938580,3179248,843927,1730850,1224331,506520,517469,465094,52374,7032717,651676,1337410,3211152,8283011,3749188,401933,5786742,5774160,4341998,1021982,92720,317460,12582,35875194,43837988
2012:Q1,GenX,12745456,5229730,4027163,1202568,7515726,1134961,123079,272519,179250,93269,96624,89564,7061,1738956,302347,232374,1057800,1102594,1255579,198892,4929442,4922923,3742824,1093431,25066,61602,6519,7816014,34610060
2012:Q1,Millennial,1558114,886301,535275,351026,671813,215419,8837,18410,18410,0,3314,0,3314,114118,38290,11019,65919,93561,56618,46309,1088824,1088063,652848,424660,6589,3966,761,469290,16494412
2012:Q2,Silent,22097052,5728970,4720517,1008453,16368083,2574471,589931,1886861,1323342,563519,420546,353918,66628,4504209,399066,131440,530925,3163404,1857202,310028,1271527,1263665,918809,204570,23927,116359,7862,20825525,24668564
2012:Q2,BabyBoom,41721012,10779708,8668148,2111560,30941303,3160799,829025,1866560,1381311,485249,518532,466744,51788,6849472,625749,1312801,3178523,8385733,3812430,401677,5729057,5715997,4283662,1029398,93838,309099,13060,35991955,43967237
2012:Q2,GenX,12966144,5390446,4179168,1211278,7575698,1152441,116686,279395,192019,87376,101690,93791,7898,1672588,304797,220800,1033176,1133009,1361192,199924,4938462,4931032,3740378,1103736,24963,61955,7430,8027681,34667233
2012:Q2,Millennial,1580353,911841,554168,357673,668513,220293,9127,9942,9942,0,3697,831,2866,97842,42283,10831,62716,101460,62606,47716,1142755,1141997,678982,452763,6942,3310,758,437599,17007674
2012:Q3,Silent,22302443,5709875,4708248,1001627,16592568,2570261,595255,1953198,1299019,654178,427381,363703,63678,4713200,406072,120819,530628,3101294,1866988,307473,1241971,1233950,890044,204407,21185,118314,8021,21060472,24427847
2012:Q3,BabyBoom,42536839,10866001,8755090,2110911,31670837,3150405,861727,1879665,1335445,544220,507667,456349,51318,7200728,617732,1352547,3264283,8524861,3908291,402933,5742049,5729071,4286143,1036178,95086,311664,12978,36794790,44096603
2012:Q3,GenX,13631882,5530664,4309070,1221594,8101219,1176457,125325,292624,195680,96945,107098,98520,8578,1868985,317483,231846,1133630,1164933,1480995,201842,4943046,4935325,3728366,1120316,24936,61706,7721,8688836,34718248
2012:Q3,Millennial,1690999,953850,587375,366475,737149,226971,9962,12584,12584,0,3106,619,2487,122259,44155,11938,74059,107646,75021,49447,1162240,1161440,661078,489551,7330,3481,800,528759,17528001
2012:Q4,Silent,22176059,5687874,4692032,995842,16488185,2603084,618098,1878198,1320846,557352,437546,376761,60785,4718916,412049,113035,519806,3038116,1840774,308562,1205833,1198482,858068,204208,18723,117483,7351,20970226,24190735
2012:Q4,BabyBoom,42970992,10925079,8810649,2114430,32045913,3236027,922450,1846492,1360422,486071,510462,459752,50710,7259886,607513,1373670,3282294,8646619,3951235,409265,5567537,5556161,4125042,1049593,97142,284384,11376,37403454,44221396
2012:Q4,GenX,14094494,5646695,4409260,1237435,8447799,1267651,142489,286771,202543,84228,111751,102595,9156,1924074,328974,236307,1164486,1195832,1582682,206783,4982817,4976444,3751051,1137008,25314,63071,6373,9111677,34762171
2012:Q4,Millennial,1788473,1001669,621936,379733,786804,254647,11163,10970,10970,0,3630,1509,2122,124438,46374,12703,77399,115002,78215,52262,1304987,1304018,772833,522096,7869,1219,969,483486,18054978
2013:Q1,Silent,22473091,5713703,4731227,982476,16759389,2605258,584617,1773340,1281783,491556,440477,380650,59827,5190845,418814,101117,523520,3007013,1807294,307094,1180416,1172777,834856,201201,16237,120483,7639,21292675,23956627
2013:Q1,BabyBoom,44298863,11091602,8976763,2114839,33207261,3241010,891800,1738127,1294120,444007,485370,434190,51180,8012730,599148,1426563,3398448,9019519,3982621,411926,5739030,5727518,4295694,1033252,99012,299560,11512,38559833,44336922
2013:Q1,GenX,14983034,5806425,4550108,1256317,9176609,1304965,131421,279491,204501,74990,117235,107652,9583,2314409,341579,251889,1305442,1238570,1682077,209530,4926981,4920062,3704882,1127443,25606,62131,6919,10056053,34798068
2013:Q1,Millennial,1961172,1083934,684476,399458,877238,266183,11284,14977,14977,0,1953,0,1953,183706,48413,14181,94782,107923,79424,54412,1181138,1180142,617466,551876,8404,2396,996,780034,18588190
2013:Q2,Silent,22269803,5724890,4750403,974486,16544913,2608354,564264,1533682,1190974,342708,457757,399042,58715,5219942,423835,94092,512199,2969912,1854123,306751,1155176,1147064,808409,201620,14314,122722,8112,21114627,23724923
2013:Q2,BabyBoom,44876194,11288881,9178148,2110734,33587313,3246740,880778,1493392,1158595,334797,510524,459042,51482,8111788,586726,1444443,3414027,9348103,4134695,416097,5716479,5704466,4252447,1041666,103553,306800,12013,39159715,44438487
2013:Q2,GenX,15557026,6042827,4778885,1263942,9514199,1344437,126782,254953,200457,54496,120925,110943,9982,2392402,352026,255269,1339009,1287078,1828123,213195,4943779,4935930,3712959,1134114,27209,61649,7849,10613247,34825005
2013:Q2,Millennial,2100012,1139899,732241,407658,960113,278653,11637,33563,22654,10909,4346,2576,1770,191427,51043,14958,98989,113008,105526,56963,1236956,1235962,640784,582794,9440,2945,994,863056,19127223
2013:Q3,Silent,22457018,5747518,4771997,975521,16709499,2617537,563543,1474284,1171083,303201,461680,404034,57646,5429883,431805,82412,512522,2936160,1892063,307611,1129327,1121352,785770,201007,10998,123577,7975,21327691,23495021
2013:Q3,BabyBoom,46071161,11509359,9398535,2110824,34561802,3268131,901134,1428390,1125341,303049,492675,440936,51739,8485702,581190,1499516,3509635,9699724,4273789,421915,5683330,5671981,4224802,1047372,100556,299251,11349,40387831,44521400
2013:Q3,GenX,16403274,6266772,4996900,1269872,10136502,1396432,131517,250809,202659,48151,125878,115531,10347,2602216,366407,271642,1466260,1336692,1970782,217866,4987817,4980271,3739880,1153283,25193,61915,7546,11415457,34842048
2013:Q3,Millennial,2264093,1195879,785634,410245,1068214,295709,12406,41044,24561,16483,3113,1521,1592,223036,52791,16605,115956,116786,130786,59980,1309883,1308789,668754,628635,9169,2232,1094,954210,19671662
2013:Q4,Silent,22647346,5776786,4812806,963980,16870560,2589645,563931,1373542,1074636,298906,456511,398684,57828,5673650,426413,73773,525202,2953658,1921402,312833,1144656,1136627,779900,203223,12173,141332,8029,21502690,23266183
2013:Q4,BabyBoom,47527236,11663026,9542888,2120138,35864210,3364247,908900,1381601,1073941,307660,524352,474641,49711,9049365,604022,1546042,3652615,10000998,4400210,431859,5761694,5749590,4193769,1050312,107866,397643,12104,41765542,44582032
2013:Q4,GenX,16845409,6348243,5080356,1267887,10497166,1391741,135214,243932,196026,47906,126220,115692,10528,2765696,364481,298917,1599132,1400195,1948685,222951,5010263,5002450,3735970,1179574,29579,57327,7813,11835146,34848641
2013:Q4,Millennial,2446382,1277065,851735,425330,1169317,309601,13696,54981,36862,18119,6059,4577,1482,255110,55072,19708,141560,111042,138284,64203,1367257,1366130,685405,657359,11678,11688,1126,1079125,20221269
2014:Q1,Silent,22799642,5801630,4858229,943401,16998012,2583661,559110,1339035,1049310,289725,453355,395649,57706,5891379,420126,69582,523710,2943021,1902872,312161,1141696,1133639,771430,199604,11964,150642,8057,21657946,23037125
2014:Q1,BabyBoom,48589078,11775662,9652860,2122802,36813416,3518687,907477,1419152,1111201,307951,567379,519755,47624,9574610,624378,1557111,3695810,10066033,4449779,433000,5666956,5654152,4110011,1028759,106923,408458,12804,42922122,44621014
2014:Q1,GenX,17128574,6411081,5144543,1266538,10717494,1428227,136333,244474,197519,46955,125937,115250,10687,2911931,361234,314168,1619192,1452327,1900759,222909,5013102,5005075,3729766,1188341,30067,56902,8027,12115472,34845727
2014:Q1,Millennial,2634649,1371751,925424,446327,1262899,338750,14923,65262,44953,20309,10322,8969,1354,284911,57729,22150,152184,119910,130161,66597,1445997,1444832,738259,680111,12806,13655,1165,1188653,20776517
2014:Q2,Silent,23057415,5838783,4904883,933900,17218632,2556124,536418,1339685,1004894,334791,438638,381078,57559,6127350,415429,64247,527679,2933615,1966485,312963,1145320,1137153,764735,201851,12267,158300,8167,21912096,22806426
